track_id	colour_group	bins	coverage	sample_id
macrophage_naive	0	10101	28.6410256410256	macrophage_naive_0
macrophage_naive	0	2012	2	macrophage_naive_0
macrophage_naive	2	4842	0.0769230769230769	macrophage_naive_2
macrophage_naive	1	9833	13.84375	macrophage_naive_1
macrophage_naive	0	1645	1.53846153846154	macrophage_naive_0
macrophage_naive	0	7055	1.46153846153846	macrophage_naive_0
macrophage_naive	1	7025	1.09375	macrophage_naive_1
macrophage_naive	1	4030	2.6875	macrophage_naive_1
macrophage_naive	1	9062	16.78125	macrophage_naive_1
macrophage_naive	1	9144	14.59375	macrophage_naive_1
macrophage_naive	2	2801	0.846153846153846	macrophage_naive_2
macrophage_naive	1	7232	88.46875	macrophage_naive_1
macrophage_naive	2	6723	0.230769230769231	macrophage_naive_2
macrophage_naive	2	4095	0.692307692307692	macrophage_naive_2
macrophage_naive	2	884	0.5	macrophage_naive_2
macrophage_naive	2	9769	2.84615384615385	macrophage_naive_2
macrophage_naive	2	9968	10.5384615384615	macrophage_naive_2
macrophage_naive	2	7492	0	macrophage_naive_2
macrophage_naive	0	1598	1.20512820512821	macrophage_naive_0
macrophage_naive	0	1526	0.538461538461538	macrophage_naive_0
macrophage_naive	2	11460	3.84615384615385	macrophage_naive_2
macrophage_naive	2	6130	0.384615384615385	macrophage_naive_2
macrophage_naive	2	7818	0.384615384615385	macrophage_naive_2
macrophage_naive	0	3483	10.1025641025641	macrophage_naive_0
macrophage_naive	0	2520	0.897435897435897	macrophage_naive_0
macrophage_naive	1	189	0	macrophage_naive_1
macrophage_naive	1	5420	0.40625	macrophage_naive_1
macrophage_naive	0	294	2.66666666666667	macrophage_naive_0
macrophage_naive	1	12234	5.84375	macrophage_naive_1
macrophage_naive	2	3602	29.2307692307692	macrophage_naive_2
macrophage_naive	1	11880	16.75	macrophage_naive_1
macrophage_naive	0	2954	1.05128205128205	macrophage_naive_0
macrophage_naive	0	1429	0.230769230769231	macrophage_naive_0
macrophage_naive	0	8232	54.025641025641	macrophage_naive_0
macrophage_naive	0	791	0.58974358974359	macrophage_naive_0
macrophage_naive	2	5186	0.0769230769230769	macrophage_naive_2
macrophage_naive	2	2095	0.384615384615385	macrophage_naive_2
macrophage_naive	0	11912	14.2307692307692	macrophage_naive_0
macrophage_naive	2	9625	13.3846153846154	macrophage_naive_2
macrophage_naive	2	7162	29.7692307692308	macrophage_naive_2
macrophage_naive	1	7129	64.6875	macrophage_naive_1
macrophage_naive	1	7670	73.65625	macrophage_naive_1
macrophage_naive	1	2602	1.125	macrophage_naive_1
macrophage_naive	2	9163	5.46153846153846	macrophage_naive_2
macrophage_naive	0	12273	7.15384615384615	macrophage_naive_0
macrophage_naive	2	5097	0	macrophage_naive_2
